date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:05:48	113739/113739	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Nov%202017%2001:37:56%20GMT	https://www.constructorainsur.com/images/proyectos/ACEWAY_21.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/ACEWAY_21.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=8)
16:05:48	61906/61906	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Nov%202017%2001:39:06%20GMT	https://www.constructorainsur.com/images/proyectos/ACEWAY_22.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/ACEWAY_22.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=8)
16:05:48	19771/19771	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2021:45:09%20GMT	https://www.constructorainsur.com/images/ronal%20group.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/ronal%20group.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:49	349316/349316	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2015:40:20%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-2.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-2.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:49	808665/808665	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:49:47%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-1.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-1.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:49	72208/72208	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2015:40:21%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-5.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-5.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:50	56612/56612	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2015:40:21%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-6.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-6.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:50	716795/716795	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:49:47%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-3.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-3.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:50	901470/901470	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:49:47%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-4.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-4.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:50	226164/226164	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:49:47%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-8.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-8.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:51	761393/761393	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:49:47%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-7.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-7.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:51	64623/64623	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:49:47%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-9.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-9.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:51	185929/185929	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:49:47%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-10.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-10.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:51	228949/228949	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:49:47%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-11.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-11.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:51	98943/98943	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:49:47%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-12.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-12.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:52	177133/177133	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:49:47%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-13.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-13.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:52	70754/70754	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:49:47%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-14.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-14.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:52	59539/59539	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-15.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-15.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:52	111662/111662	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-16.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-16.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:52	85963/85963	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-17.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-17.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:53	88720/88720	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-18.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-18.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:53	65376/65376	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-19.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-19.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:53	130084/130084	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-20.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-20.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:53	98137/98137	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-21.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-21.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:53	85634/85634	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-22.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-22.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:54	83827/83827	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-23.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-23.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:54	85656/85656	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-24.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-24.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:54	95314/95314	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-25.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-25.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:54	73927/73927	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-26.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-26.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:55	43483/43483	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-27.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-27.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:55	86277/86277	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-28.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-28.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:55	60061/60061	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-29.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-29.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:55	82967/82967	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-30.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-30.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:56	91782/91782	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-31.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-31.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:56	82217/82217	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-32.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-32.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:56	68651/68651	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-33.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-33.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:56	73793/73793	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:28%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-34.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-34.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:56	44299/44299	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:56%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-35.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-35.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:57	77406/77406	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:56%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-36.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-36.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:57	92516/92516	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:56%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-37.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-37.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:57	76416/76416	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:56%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-38.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-38.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:57	54642/54642	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:56%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-39.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-39.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:58	65115/65115	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:56%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-40.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-40.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:05:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Sep%202020%2021:05:58%20GMT	http://i.imgur.com/R60qKwS.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/i.imgur.com/R60qKwS.16b.delayed	(from https://www.constructorainsur.com/css/flickity.css)
16:05:59	80028/80028	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Nov%202017%2023:51:56%20GMT	https://www.constructorainsur.com/images/proyectos/RONAL-41.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/RONAL-41.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=15)
16:06:05	87359/87359	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Nov%202017%2001:37:56%20GMT	https://www.constructorainsur.com/images/proyectos/ACEWAY_4.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/ACEWAY_4.jpg	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=8)
16:06:05	82469/82469	---M--	200	added ('OK')	image/jpeg	etag:%2242ab30d1643743894368df53a86acdd1%22	https://i.imgur.com/R60qKwS.jpg	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/i.imgur.com/R60qKwS.jpg	(from https://www.constructorainsur.com/css/flickity.css)
16:06:06	2977297/2977297	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Aug%202017%2018:43:58%20GMT	https://www.constructorainsur.com/images/proyectos/IMG_4095.JPG	C:/My%20Web%20Sites/ConstruccionWeb/ConstruccionWeb/www.constructorainsur.com/images/proyectos/IMG_4095.JPG	(from https://www.constructorainsur.com/detalle.php?tipo=concluidos&proyecto=6)
